n,pv_share,scale_mode,lam,base_ok,v_min_base,tpf_conv,k_out,k_in,eps_med,q_max,v_min,v_max,nr_conv
40,0.5,pv_only,9.061538461538461,True,1.0020602400884344,True,3.0,11.0,0.00014250374573710904,0.08579371191280334,1.0047603477326927,1.0329862065125364,True
40,0.5,pv_only,9.615384615384615,True,1.0022568313172207,True,3.0,11.0,0.0001410474842616351,0.08579576733466787,1.0051826819691123,1.0362629585850351,True
40,0.5,pv_only,10.169230769230769,True,1.0024530227896022,True,3.0,11.0,0.0001396186545755957,0.08579775914473795,1.0056007638001099,1.0395142794956007,True
40,0.5,pv_only,10.723076923076922,True,1.0026488160553613,True,3.0,11.0,0.00013821731630146405,0.08579968763747498,1.0060146587278551,1.0427406403352886,True
120,0.1,load,0.2,True,0.9999928830043316,True,3.0,8.0,1.0908163888653989e-05,0.08638148007418839,0.9999928830043316,1.0058824315650976,True
120,0.1,load,0.7538461538461538,True,0.9844717799717337,True,3.0,9.0,5.034986184423634e-05,0.08635192960412867,0.9894720220523632,1.0050086499165023,True
120,0.1,load,1.3076923076923077,True,0.96758936500278,True,3.0,10.0,9.304569156103808e-05,0.08632242123245228,0.9725899946323042,1.004995513798048,True
120,0.1,load,1.8615384615384616,True,0.9501293229662339,True,3.0,11.0,0.00013881245749964736,0.08629287041888194,0.9551304559511988,1.004982374750713,True
120,0.1,load,2.4153846153846157,True,0.9320296645098464,True,3.0,11.0,0.00018830736146309058,0.08626331948138068,0.9370315567591073,1.0049692352051067,True
120,0.1,load,2.9692307692307693,True,0.9132164109050833,True,4.0,15.0,3.7656631865533407e-06,0.08623794856512444,0.9182180621653223,1.0049563364940999,True
120,0.1,load,3.5230769230769234,True,0.8936000691746224,True,4.0,17.0,6.154744309564046e-06,0.08620838927319571,0.8986020940469926,1.004943195487744,True
120,0.1,load,4.0769230769230775,True,0.8730706504190725,True,4.0,18.0,9.620627856613962e-06,0.08617883007447388,0.8780729466710206,1.0049300539954311,True
120,0.1,load,4.630769230769231,True,0.8514904197975548,True,4.0,20.0,1.3514743455955029e-05,0.0861492705526819,0.8564925680503802,1.0049169120050678,True
120,0.1,load,5.184615384615385,True,0.828682971037822,True,5.0,22.0,9.573331089932205e-06,0.08611975183990486,0.8336865101505517,1.004903771855735,True
120,0.1,load,5.7384615384615385,True,0.8044160531308058,True,5.0,24.0,1.1557830232848507e-05,0.08609019198304654,0.8094204239554624,1.0048906288513717,False
120,0.1,load,6.292307692307693,True,0.7783731320981102,True,6.0,31.0,4.680923330304283e-06,0.08606063240981875,0.7833781173808518,1.0048774853718951,False
120,0.1,load,6.846153846153847,True,0.7501030746326914,True,6.0,37.0,9.41327515487261e-06,0.08603107231863609,0.7551086687055452,1.0048643413709706,False
120,0.1,load,7.4,True,0.7189230024383572,True,7.0,46.0,1.2341470542651282e-05,0.08600151211582524,0.7239298195200615,1.004851196872005,False
120,0.1,load,7.953846153846155,True,0.6837065821880973,True,9.0,66.0,9.880770815248935e-06,0.0859719517935836,0.6887144960396038,1.0048380518744948,False
120,0.1,load,8.507692307692308,True,0.6423304805707399,True,12.0,104.0,1.1765228013631271e-05,0.08594239135574205,0.6473404933415874,1.004824906378608,False
120,0.1,load,9.061538461538461,True,0.5896866587464406,True,27.0,314.0,2.0629087321576773e-05,0.08591283080233578,0.5946984286896148,1.0048117603842939,False
120,0.1,load,9.615384615384615,True,0.500544869717856,False,60.0,11602.0,0.005202860713104024,0.08588327013334006,0.45611457759439433,1.0047986138914977,False
120,0.1,load,10.169230769230769,False,,,,,,,,,
120,0.1,load,10.723076923076922,False,,,,,,,,,
120,0.1,load_pv,0.2,True,0.9954822219757564,True,3.0,8.0,1.3217783315212618e-05,0.0863796429652288,0.9999928830043316,1.0050003631835045,True
120,0.1,load_pv,0.7538461538461538,True,0.9827778075512802,True,3.0,9.0,5.122454668307584e-05,0.08635136432460852,0.9877780504713591,1.0050020576066567,True
120,0.1,load_pv,1.3076923076923077,True,0.9697729969888389,True,3.0,10.0,9.17175660476433e-05,0.08632312785040273,0.9747736252125403,1.0050037542731995,True
120,0.1,load_pv,1.8615384615384616,True,0.9564455410573212,True,3.0,11.0,0.00013427770671937644,0.08629484900226464,0.9614466666854764,1.0050054483272535,True
120,0.1,load_pv,2.4153846153846157,True,0.9427702909024289,True,3.0,11.0,0.00017928678909399505,0.08626657009850096,0.9477721442776502,1.0050071421995153,True
120,0.1,load_pv,2.9692307692307693,True,0.9287186390054047,True,4.0,15.0,3.4451744056726016e-06,0.08624247106938988,0.9337202358444173,1.0050090771979006,True
120,0.1,load_pv,3.5230769230769234,True,0.9142578133809591,True,4.0,15.0,5.02884362345856e-06,0.08621418389138316,0.9192597364787134,1.0050107702357405,True
120,0.1,load_pv,4.0769230769230775,True,0.8993499748702103,True,4.0,15.0,7.848010098249624e-06,0.08618589666695484,0.9043522165283385,1.0050124630923203,True
120,0.1,load_pv,4.630769230769231,True,0.8839510459429786,True,4.0,18.0,1.0799806524061457e-05,0.08615760960011934,0.8889534585643696,1.0050141557793568,True
120,0.1,load_pv,5.184615384615385,True,0.8680091664696739,True,5.0,20.0,7.308543382646428e-06,0.08612936319797879,0.8730124295693004,1.0050158506354367,True
120,0.1,load_pv,5.7384615384615385,True,0.8514626198549687,True,5.0,20.0,9.731239467856696e-06,0.08610107572670726,0.8564663783002215,1.0050175429420243,True
120,0.1,load_pv,6.292307692307693,True,0.8342369890037209,True,5.0,24.0,1.1156199228152294e-05,0.0860727882111847,0.8392414577995696,1.0050192350674725,True
120,0.1,load_pv,6.846153846153847,True,0.8162411607668874,True,5.0,25.0,1.3187761269271902e-05,0.08604450064743932,0.8212464190831034,1.0050209270115524,False
120,0.1,load_pv,7.4,True,0.7973615513152341,True,6.0,30.0,4.810787617695196e-06,0.08601621343586686,0.8023670701463097,1.0050226187973779,False
120,0.1,load_pv,7.953846153846155,True,0.7774534763798476,True,6.0,34.0,8.25222219469862e-06,0.08598792577838148,0.782459456823716,1.0050243103788734,False
120,0.1,load_pv,8.507692307692308,True,0.7563277236052369,True,7.0,40.0,8.379627324460225e-06,0.08595963807852239,0.7613346658575461,1.0050260017793349,False
120,0.1,load_pv,9.061538461538461,True,0.7337285968190881,True,7.0,44.0,1.4813362334068895e-05,0.08593135032852886,0.7387367773009772,1.0050276929983133,False
120,0.1,load_pv,9.615384615384615,True,0.7092956968234277,True,8.0,55.0,1.1758460564838883e-05,0.0859030625323365,0.714304551253343,1.005029384036035,False
120,0.1,load_pv,10.169230769230769,True,0.6824917227493768,True,9.0,69.0,1.765482846062438e-05,0.08587477468987484,0.6875029356480163,1.0050310748924947,False
120,0.1,load_pv,10.723076923076922,True,0.6524499252938735,True,12.0,95.0,1.222194928017089e-05,0.08584648680117438,0.6574622729414925,1.005032765567694,False
120,0.1,pv_only,0.2,True,0.9714171458948957,True,3.0,10.0,7.20926774592428e-05,0.0863370009814691,0.9764175555236361,1.0049813872565259,True
120,0.1,pv_only,0.7538461538461538,True,0.9753156265889328,True,3.0,10.0,6.990967864565611e-05,0.08633827299866942,0.9803160342565218,1.0049962206472631,True
120,0.1,pv_only,1.3076923076923077,True,0.9791767496436249,True,3.0,10.0,6.776834427419649e-05,0.08633954488473024,0.9841771549388183,1.0050110533779824,True
120,0.1,pv_only,1.8615384615384616,True,0.9829916328829585,True,3.0,9.0,6.564055015769635e-05,0.08634077436436306,0.9879925191737733,1.005025883020574,True
120,0.1,pv_only,2.4153846153846157,True,0.986720632578669,True,3.0,9.0,6.354522005185284e-05,0.08634204598747089,0.9917215108748427,1.0050407144314568,True
120,0.1,pv_only,2.9692307692307693,True,0.9904153305488053,True,3.0,8.0,6.151358021827179e-05,0.08634331747875283,0.9954162009265478,1.0050555451824843,True
120,0.1,pv_only,3.5230769230769234,True,0.9940680936587334,True,3.0,8.0,5.9542909952489254e-05,0.08634458883822412,0.9990689957388961,1.005070375273726,True
120,0.1,pv_only,4.0769230769230775,True,0.997414519694531,True,3.0,8.0,5.763217476249029e-05,0.08634586006589236,0.9999644140205498,1.0050852047052494,True
120,0.1,pv_only,4.630769230769231,True,0.9997453864800658,True,3.0,9.0,5.571775159360043e-05,0.08634717344814169,0.9999644140205498,1.0068544301159177,True
120,0.1,pv_only,5.184615384615385,True,0.9999644140205498,True,3.0,10.0,5.382193877705376e-05,0.08634844441669541,0.9999644140205498,1.0105059524480653,True
120,0.1,pv_only,5.7384615384615385,True,0.9999644140205498,True,3.0,10.0,5.1964065130713566e-05,0.08634971525423626,0.9999644140205498,1.0141262081705842,True
120,0.1,pv_only,6.292307692307693,True,0.9999644140205498,True,3.0,10.0,5.013646680358714e-05,0.08635098596078138,0.9999644140205498,1.0177158607740497,True
120,0.1,pv_only,6.846153846153847,True,0.9999644140205498,True,3.0,10.0,4.833800744525622e-05,0.08635225653636122,0.9999644140205498,1.0212755503979771,True
120,0.1,pv_only,7.4,True,0.9999644140205498,True,3.0,11.0,4.660379918396767e-05,0.08635352698097007,0.9999644140205498,1.0248058948335907,True
120,0.1,pv_only,7.953846153846155,True,0.9999644140205498,True,3.0,11.0,4.4958695877492814e-05,0.08635479729462507,0.9999644140205498,1.028307489982478,True
120,0.1,pv_only,8.507692307692308,True,0.9999644140205498,True,3.0,11.0,4.3404258477804705e-05,0.0863560674773624,0.9999644140205498,1.0317809116652013,True
120,0.1,pv_only,9.061538461538461,True,0.9999644140205498,True,3.0,11.0,4.188713629173188e-05,0.08635733752916872,0.9999644140205498,1.0352267161566904,True
120,0.1,pv_only,9.615384615384615,True,0.9999644140205498,True,3.0,11.0,4.040614062376214e-05,0.08635860745009735,0.9999644140205498,1.038645441155213,True
120,0.1,pv_only,10.169230769230769,True,0.9999644140205498,True,3.0,11.0,3.896014331066387e-05,0.08635987724012543,0.9999644140205498,1.0420376066537829,True
120,0.1,pv_only,10.723076923076922,True,0.9999644140205498,True,3.0,11.0,3.7548074606969786e-05,0.0863611468992987,0.9999644140205498,1.0454037157415639,True
120,0.25,load,0.2,True,0.9999928830043316,True,3.0,8.0,7.718561543764565e-06,0.08638030562043321,0.9999928830043316,1.0057174876407222,True
120,0.25,load,0.7538461538461538,True,0.984344109239724,True,3.0,9.0,3.200354607085392e-05,0.08635131848091883,0.9893440398663385,1.0050050646765012,True
120,0.25,load,1.3076923076923077,True,0.9674555744504146,True,3.0,10.0,5.773620141516338e-05,0.08632237347323457,0.9724558151718653,1.0049901576502083,True
120,0.25,load,1.8615384615384616,True,0.9499887402990795,True,3.0,12.0,8.568938664623921e-05,0.08629338605713925,0.9549898374280577,1.0049770198588355,True
120,0.25,load,2.4153846153846157,True,0.9318814896944344,True,4.0,14.0,1.8178452377939541e-06,0.08626858685745856,0.9368816278927945,1.0049641209288327,True
120,0.25,load,2.9692307692307693,True,0.9130596798235592,True,4.0,16.0,2.5673783691107334e-06,0.08623959136917161,0.9180597711339888,1.0049509804680554,True
120,0.25,load,3.5230769230769234,True,0.8934336028721137,True,4.0,18.0,4.511650309477232e-06,0.0862105955902579,0.8984335681337737,1.0049378394972808,True
120,0.25,load,4.0769230769230775,True,0.8728929823044651,True,5.0,21.0,3.602975374675172e-06,0.08618164087182427,0.8778932917287289,1.0049247004037691,True
120,0.25,load,4.630769230769231,True,0.8512996878658015,True,5.0,25.0,4.8032619475886984e-06,0.08615264483197009,0.8563001410477885,1.0049115584312156,True
120,0.25,load,5.184615384615385,True,0.828476752153675,True,5.0,26.0,6.961769667213098e-06,0.0861236487107072,0.8334773862684081,1.0048984159605074,True
120,0.25,load,5.7384615384615385,True,0.8041910962000959,True,6.0,31.0,1.5515308331800422e-06,0.08609465291260962,0.8091916914058578,1.0048852730149482,True
120,0.25,load,6.292307692307693,True,0.7781249029806534,True,6.0,36.0,3.114703831344873e-06,0.08606565663136437,0.7831254094178227,1.0048721295479308,False
120,0.25,load,6.846153846153847,True,0.7498249203529699,True,7.0,44.0,3.802958818430254e-06,0.08603666027463948,0.7548256632460735,1.0048589855829404,False
120,0.25,load,7.4,True,0.7186044566700539,True,8.0,56.0,3.269640772617222e-06,0.08600766383461995,0.7236053179389194,1.0048458411194714,False
120,0.25,load,7.953846153846155,True,0.6833294114815408,True,9.0,72.0,6.24327121772883e-06,0.08597866731516335,0.6883302595098119,1.0048326961576932,False
120,0.25,load,8.507692307692308,True,0.6418572168979572,True,13.0,118.0,5.110340902397509e-06,0.08594967071628959,0.6468579027289537,1.0048195506975544,False
120,0.25,load,9.061538461538461,True,0.5890109000376059,True,29.0,362.0,1.0876897562695484e-05,0.08592067403800921,0.5940118329680558,1.004806404739001,False
120,0.25,load,9.615384615384615,True,0.49864931361183507,False,60.0,12197.0,0.0018479151327911833,0.08589167728030501,0.4854367487850947,1.0047932582819794,False
120,0.25,load,10.169230769230769,False,,,,,,,,,
120,0.25,load,10.723076923076922,False,,,,,,,,,
120,0.25,load_pv,0.2,True,0.9954573124793614,True,3.0,8.0,8.377766527506871e-06,0.08637957080635157,0.9999928830043316,1.0049992919148274,True
120,0.25,load_pv,0.7538461538461538,True,0.982680957449735,True,3.0,9.0,3.227904353053394e-05,0.08635109236777642,0.9876808877607796,1.0049980198403783,True
120,0.25,load_pv,1.3076923076923077,True,0.9695994618513192,True,3.0,10.0,5.728685674762692e-05,0.08632265613448611,0.9745997002852198,1.0049967501434967,True
120,0.25,load_pv,1.8615384615384616,True,0.9561900025621819,True,3.0,12.0,8.401337528410094e-05,0.08629417756613192,0.961191025827545,1.0049954791919986,True
120,0.25,load_pv,2.4153846153846157,True,0.9424267522617223,True,4.0,14.0,1.7586242916462837e-06,0.08626988716598373,0.947426885541096,1.0049944475403048,True
120,0.25,load_pv,2.9692307692307693,True,0.9282802941814402,True,4.0,14.0,2.4063389962391324e-06,0.08624140041897342,0.9332804306422894,1.004993174807377,True
120,0.25,load_pv,3.5230769230769234,True,0.9137168815270763,True,4.0,16.0,3.6363186508865368e-06,0.08621291387526732,0.9187168989156186,1.0049919020412992,True
120,0.25,load_pv,4.0769230769230775,True,0.8986974878800693,True,4.0,18.0,5.724117148669848e-06,0.0861844271165721,0.9036971064706801,1.004990629229995,True
120,0.25,load_pv,4.630769230769231,True,0.8831765716422825,True,5.0,21.0,3.941974751870786e-06,0.08615598138138589,0.8881769289525449,1.0049893587184078,True
120,0.25,load_pv,5.184615384615385,True,0.8671004417045168,True,5.0,23.0,5.215545036214508e-06,0.08612749450912993,0.872100866891378,1.0049880857990448,True
120,0.25,load_pv,5.7384615384615385,True,0.8504050544976105,True,5.0,24.0,7.064477270402106e-06,0.08609900763459295,0.8554057266954428,1.0049868128347452,True
120,0.25,load_pv,6.292307692307693,True,0.8330129802784055,True,5.0,27.0,9.512720483514912e-06,0.08607052075374419,0.8380142874769743,1.0049855398253922,True
120,0.25,load_pv,6.846153846153847,True,0.8148291199701317,True,6.0,30.0,1.6293887338967789e-06,0.08604203426838644,0.8198297782110868,1.004984266793835,True
120,0.25,load_pv,7.4,True,0.795734479476456,True,6.0,34.0,2.8263208465294756e-06,0.0860135473776768,0.800734989242967,1.0049829936941848,False
120,0.25,load_pv,7.953846153846155,True,0.7755768013677868,True,7.0,38.0,2.7953032150757617e-06,0.08598506048655212,0.7805773720952032,1.004981720549707,False
120,0.25,load_pv,8.507692307692308,True,0.7541558656196488,True,7.0,44.0,4.9339223687772105e-06,0.08595657358722877,0.7591568888552207,1.004980447359943,False
120,0.25,load_pv,9.061538461538461,True,0.731199202827622,True,8.0,54.0,3.116577129477765e-06,0.08592808668364618,0.736200131424183,1.0049791741251275,False
120,0.25,load_pv,9.615384615384615,True,0.7063192464816402,True,9.0,65.0,4.476769118417858e-06,0.08589959977573573,0.711320422630562,1.0049779008452535,False
120,0.25,load_pv,10.169230769230769,True,0.6789309287229285,True,10.0,81.0,5.438562340899892e-06,0.08587111286354508,0.6839321965475722,1.0049766275203227,False
120,0.25,load_pv,10.723076923076922,True,0.6480730916688382,True,13.0,114.0,5.455313077965009e-06,0.08584262594705906,0.6530745068995601,1.0049753541503343,False
120,0.25,pv_only,0.2,True,0.9713905323177953,True,3.0,10.0,4.4275916588041014e-05,0.08633774256157568,0.9763905715003318,1.0049803159975836,True
120,0.25,pv_only,0.7538461538461538,True,0.9752167586972273,True,3.0,10.0,4.356342170461906e-05,0.08633825142449743,0.9802167967856911,1.0049921828917172,True
120,0.25,pv_only,1.3076923076923077,True,0.9790076890436873,True,3.0,9.0,4.286374201751413e-05,0.0863387179138172,0.9840077258947572,1.0050061941861435,True
120,0.25,pv_only,1.8615384615384616,True,0.9827641491762666,True,3.0,9.0,4.217632139212105e-05,0.08633922658015111,0.9877641844394875,1.0050239929348448,True
120,0.25,pv_only,2.4153846153846157,True,0.9864847511130219,True,3.0,9.0,4.1500784688173806e-05,0.08633973514728045,0.9914849000556981,1.005041790874021,True
120,0.25,pv_only,2.9692307692307693,True,0.990168636996719,True,3.0,8.0,4.0836772620841735e-05,0.08634024361523004,0.9951687824597217,1.005059588003763,True
120,0.25,pv_only,3.5230769230769234,True,0.9938203872200383,True,3.0,8.0,4.0183890265214946e-05,0.08634075198399799,0.9988205285758333,1.0050773843241618,True
120,0.25,pv_only,4.0769230769230775,True,0.9971345496510672,True,3.0,8.0,3.954196199110334e-05,0.0863412602536147,0.9999644140205498,1.0050951798353083,True
120,0.25,pv_only,4.630769230769231,True,0.9999644140205498,True,3.0,8.0,3.8911001490710943e-05,0.08634176842404975,0.9999644140205498,1.0061056445019203,True
120,0.25,pv_only,5.184615384615385,True,0.9999644140205498,True,3.0,10.0,3.8288398220089957e-05,0.08634231877780497,0.9999644140205498,1.0096766562859338,True
120,0.25,pv_only,5.7384615384615385,True,0.9999644140205498,True,3.0,10.0,3.767663619034997e-05,0.08634282675342195,0.9999644140205498,1.0132181253986592,True
120,0.25,pv_only,6.292307692307693,True,0.9999644140205498,True,3.0,10.0,3.7074359329164694e-05,0.08634333463048936,0.9999644140205498,1.016730662439395,True
120,0.25,pv_only,6.846153846153847,True,0.9999644140205498,True,3.0,10.0,3.6481247121157486e-05,0.08634384240906816,0.9999644140205498,1.0202148573065069,True
120,0.25,pv_only,7.4,True,0.9999644140205498,True,3.0,11.0,3.589779332899264e-05,0.0863443500891279,0.9999644140205498,1.0236712798367038,True
120,0.25,pv_only,7.953846153846155,True,0.9999644140205498,True,3.0,11.0,3.5371067702190605e-05,0.08634485767071995,0.9999644140205498,1.027100480244636,True
120,0.25,pv_only,8.507692307692308,True,0.9999644140205498,True,3.0,11.0,3.486601175289752e-05,0.08634536515384435,0.9999644140205498,1.0305029906586198,True
120,0.25,pv_only,9.061538461538461,True,0.9999644140205498,True,3.0,11.0,3.4371472956525974e-05,0.08634587253849346,0.9999644140205498,1.0338793255872307,True
120,0.25,pv_only,9.615384615384615,True,0.9999644140205498,True,3.0,11.0,3.3887129232389576e-05,0.08634637982469395,0.9999644140205498,1.0372299828337432,True
120,0.25,pv_only,10.169230769230769,True,0.9999644140205498,True,3.0,11.0,3.34095519666224e-05,0.08634688701247244,0.9999644140205498,1.040555444195446,True
120,0.25,pv_only,10.723076923076922,True,0.9999644140205498,True,3.0,11.0,3.2945673293666456e-05,0.08634739410180803,0.9999644140205498,1.0438561761983334,True
120,0.5,load,0.2,True,1.0000006117251543,True,3.0,8.0,7.394789184129043e-06,0.0863798463858745,1.0024973510531545,1.0057015359636328,True
120,0.5,load,0.7538461538461538,True,0.9843335763659553,True,3.0,9.0,2.9606970648290985e-05,0.08635085916806828,0.9893335101824939,1.0049925810205738,True
120,0.5,load,1.3076923076923077,True,0.9674451036002073,True,3.0,10.0,5.3305083258017206e-05,0.08632187185904866,0.9724455536647835,1.0049794432781471,True
120,0.5,load,1.8615384615384616,True,0.949978336097875,True,4.0,14.0,1.1066995901738341e-07,0.08629712304962447,0.9549784411299027,1.0049665472778426,True
120,0.5,load,2.4153846153846157,True,0.9318711571061389,True,4.0,15.0,1.9039414397203033e-07,0.08626812756255803,0.9368712420359467,1.0049534068562576,True
120,0.5,load,2.9692307692307693,True,0.913049424104411,True,4.0,17.0,2.951076956102661e-07,0.08623913178423263,0.9180494053586954,1.004940265924641,True
120,0.5,load,3.5230769230769234,True,0.8934234294584754,True,4.0,19.0,4.2732411226657697e-07,0.08621013592845221,0.8984228207639497,1.0049271245071567,True
120,0.5,load,4.0769230769230775,True,0.8728828965782376,True,5.0,22.0,3.004425201702128e-07,0.08618118113184478,0.8778831998593717,1.0049139849429394,True
120,0.5,load,4.630769230769231,True,0.8512896946896293,True,5.0,24.0,3.9830346851071983e-07,0.08615218501299901,0.856290217813473,1.004900842511508,True
120,0.5,load,5.184615384615385,True,0.8284668549609315,True,5.0,28.0,5.210327925740214e-07,0.08612318881276551,0.8334681584021731,1.0048876995819909,True
120,0.5,load,5.7384615384615385,True,0.8041812951879572,True,6.0,34.0,3.856941772506766e-08,0.08609419293570493,0.8091817427149479,1.0048745561773416,True
120,0.5,load,6.292307692307693,True,0.7781151913921018,True,6.0,37.0,8.591868908611517e-08,0.08606519657541671,0.7831149608601325,1.0048614122512995,True
120,0.5,load,6.846153846153847,True,0.7498152763639031,True,7.0,47.0,1.0880851763268721e-07,0.0860362001396907,0.7548160633895912,1.0048482678272348,False
120,0.5,load,7.4,True,0.7185948240479227,True,8.0,59.0,5.130925133718157e-08,0.08600720362064819,0.7235956750992598,1.0048351229046433,False
120,0.5,load,7.953846153846155,True,0.6833196468618148,True,10.0,80.0,4.9470897925887536e-08,0.08597820702215242,0.6883207591134687,1.0048219774836937,False
120,0.5,load,8.507692307692308,True,0.6418469113690601,True,13.0,128.0,9.919129976682785e-08,0.0859492103442471,0.6468477020764248,1.0048088315643344,False
120,0.5,load,9.061538461538461,True,0.5889984698110304,True,31.0,416.0,1.5332025453235406e-07,0.08592021358691515,0.5939991471530524,1.0047956851465116,False
120,0.5,load,9.615384615384615,True,0.49861245857614456,False,60.0,12591.0,0.0009114680498228753,0.0858912167501623,0.5828986834244766,1.0047825382301714,False
120,0.5,load,10.169230769230769,False,,,,,,,,,
120,0.5,load,10.723076923076922,False,,,,,,,,,
120,0.5,load_pv,0.2,True,0.9954551777239452,True,3.0,8.0,7.734165659679822e-06,0.08637947894003951,1.0004549601407309,1.0049971493535865,True
120,0.5,load_pv,0.7538461538461538,True,0.982672997088991,True,3.0,9.0,2.9778100783804437e-05,0.08635074609405352,0.9876729303014876,1.0049899439744405,True
120,0.5,load_pv,1.3076923076923077,True,0.9695858151423523,True,3.0,10.0,5.298443261827015e-05,0.08632201321879528,0.9745862530772315,1.0049827396877828,True
120,0.5,load_pv,1.8615384615384616,True,0.956170827319297,True,4.0,14.0,1.1138894855843768e-07,0.08629751886681167,0.9611709305292959,1.0049757775059913,True
120,0.5,load_pv,2.4153846153846157,True,0.942402228003503,True,4.0,14.0,1.9089807393770713e-07,0.08626877770441933,0.9474023389073337,1.0049685712597491,True
120,0.5,load_pv,2.9692307692307693,True,0.9282506259903222,True,4.0,16.0,2.939377720366622e-07,0.08624003673134345,0.9332506432233134,1.0049613648947424,True
120,0.5,load_pv,3.5230769230769234,True,0.9136823048307684,True,4.0,17.0,4.21690707825277e-07,0.08621129553422392,0.9186821227528168,1.0049541583872588,True
120,0.5,load_pv,4.0769230769230775,True,0.8986582744429499,True,5.0,20.0,2.900512742829403e-07,0.08618259545629077,0.9036585812240013,1.0049469541240965,True
120,0.5,load_pv,4.630769230769231,True,0.8831330371691477,True,5.0,22.0,3.8310964559595415e-07,0.08615385411870782,0.8881333998652013,1.0049397473492656,True
120,0.5,load_pv,5.184615384615385,True,0.8670529556293748,True,5.0,24.0,4.898156026392591e-07,0.08612511276627646,0.8720535377714125,1.0049325404439347,True
120,0.5,load_pv,5.7384615384615385,True,0.8503540527942846,True,5.0,25.0,6.154009244539446e-07,0.08609637139497923,0.8553551537993936,1.004925333407982,True
120,0.5,load_pv,6.292307692307693,True,0.8329589825430523,True,6.0,30.0,2.760642007200257e-08,0.08606763040799743,0.8379595434461818,1.0049181262643287,True
120,0.5,load_pv,6.846153846153847,True,0.8147727527041163,True,6.0,33.0,4.917071126070264e-08,0.08603888900172645,0.8197732171034464,1.0049109189669196,True
120,0.5,load_pv,7.4,True,0.7956765086438461,True,6.0,37.0,8.81389802055686e-08,0.08601014757859164,0.8006764264506868,1.0049037115388668,True
120,0.5,load_pv,7.953846153846155,True,0.775518179343531,True,7.0,43.0,8.474253117746551e-08,0.08598140614253913,0.7805190607292691,1.0048965039803868,False
120,0.5,load_pv,8.507692307692308,True,0.7540978014642559,True,7.0,47.0,1.280344994768906e-07,0.08595266468568913,0.7590995576900423,1.0048892962910216,False
120,0.5,load_pv,9.061538461538461,True,0.7311432724836019,True,8.0,54.0,4.7338954585443395e-08,0.08592392321204861,0.7361441465540691,1.0048820884709928,False
120,0.5,load_pv,9.615384615384615,True,0.7062675761961406,True,9.0,68.0,7.457161036012102e-08,0.0858951817215196,0.711268815342078,1.0048748805202883,False
120,0.5,load_pv,10.169230769230769,True,0.6788865256242448,True,11.0,89.0,5.294169407422671e-08,0.0858664402141315,0.6838877111220865,1.004867672438903,False
120,0.5,load_pv,10.723076923076922,True,0.6480405102948456,True,13.0,124.0,1.1225345776903643e-07,0.08583769868991485,0.6530427514889844,1.0048604642268295,False
120,0.5,pv_only,0.2,True,0.9713884130048804,True,3.0,9.0,4.062724864554584e-05,0.08633760839452517,0.9763884930092094,1.0049781708768812,True
120,0.5,pv_only,0.7538461538461538,True,0.9752088181475479,True,3.0,9.0,4.014632390599665e-05,0.08633786284828628,0.9802088988866869,1.004984104445269,True
120,0.5,pv_only,1.3076923076923077,True,0.9789939949991818,True,3.0,9.0,3.967769824918965e-05,0.08633811727723528,0.98399407562852,1.0049900378728323,True
120,0.5,pv_only,1.8615384615384616,True,0.9827447666568959,True,3.0,9.0,3.9220874670576785e-05,0.08633837168137508,0.9877448461370764,1.004995971159578,True
120,0.5,pv_only,2.4153846153846157,True,0.9864619240753868,True,3.0,8.0,3.877540544296669e-05,0.08633862606070944,0.9914620013148994,1.0050029804368992,True
120,0.5,pv_only,2.9692307692307693,True,0.990146227788264,True,3.0,8.0,3.8340808067750736e-05,0.08633888041522887,0.9951463014809623,1.0050118799855348,True
120,0.5,pv_only,3.5230769230769234,True,0.9937984095171665,True,3.0,8.0,3.791672614729605e-05,0.08633913474495813,0.9987984785384746,1.0050207793317742,True
120,0.5,pv_only,4.0769230769230775,True,0.9973905222839757,True,3.0,8.0,3.750278784401508e-05,0.0863393890498915,1.0023507266400093,1.0050296784756279,True
120,0.5,pv_only,4.630769230769231,True,1.0000010804331068,True,3.0,8.0,3.709873668900441e-05,0.0863396433299966,1.00249786267033,1.0060339748954266,True
120,0.5,pv_only,5.184615384615385,True,1.0000040467835485,True,3.0,10.0,3.6703630554223504e-05,0.08633993985955378,1.0025008376388655,1.0095967777427188,True
120,0.5,pv_only,5.7384615384615385,True,1.0000070130723961,True,3.0,10.0,3.631782000534876e-05,0.08634019409035842,1.0025038113365299,1.013130103685778,True
120,0.5,pv_only,6.292307692307693,True,1.0000099792996513,True,3.0,10.0,3.594073049556657e-05,0.08634044829650044,1.0025067849726275,1.016634564440666,True
120,0.5,pv_only,6.846153846153847,True,1.0000129454653166,True,3.0,10.0,3.557204680543164e-05,0.08634070247799126,1.0025097585471612,1.020110747698129,True
120,0.5,pv_only,7.4,True,1.0000159115693945,True,3.0,11.0,3.5211719699055796e-05,0.0863409566348385,1.002512732060133,1.023559221183476,True
120,0.5,pv_only,7.953846153846155,True,1.000018877611888,True,3.0,11.0,3.48591461966563e-05,0.0863412107670441,1.0025157055115457,1.026980533067077,True
120,0.5,pv_only,8.507692307692308,True,1.0000218435927986,True,3.0,11.0,3.451419819602495e-05,0.08634146487460037,1.0025186789014013,1.0303752135259112,True
