n,pv_share,n_pv,setpoint_mode,scale_mode,lam,base_ok,v_min_base,v_spec_min,v_spec_max,tpf_conv,k_out,k_in,kin_per_kout,err_final,eps_med,eps_max,eps_cf_med,q_max,q_avail,q_util,v_min,v_max,eta_emp,eta2,t_tpf_ms,feas_min,dv_max_vs_nr,nr_conv,nr_iter,nr_vmin,nr_vmax,nr_qmax,t_nr_ms,cls
40,0.1,4,calibrated,load,4.353846153846154,True,0.8631945677989535,0.8702567655195661,0.9999465301042322,True,4.0,17.0,4.25,1.5832068078758255e-07,3.915417177683135e-05,0.004889977210195628,3.010946615409892e-05,0.0832337749238384,0.0023846851648315235,34.9034648897641,0.8682417043825226,0.9999465295147502,0.13691225326929146,0.14584605639326004,0.42479997500777245,27.23992167238333,1.5832068078758255e-07,True,5.0,0.8682418537131242,0.9999465301042321,0.0857161283493042,11.309900088235736,converged
40,0.1,4,calibrated,load,4.630769230769231,True,0.8522755142086827,0.8594520470010459,0.9995991742814225,True,4.0,19.0,4.75,2.984673991290876e-07,3.751811220351007e-05,0.00488218722814915,3.961026792554629e-05,0.08302910351745826,0.0023846851648315235,34.817637456693035,0.8573268662270849,0.9995991737779649,0.14916943817740758,0.1580809649226074,0.3445999464020133,25.61095625675908,2.984673990180653e-07,True,5.0,0.8573271500165296,0.9995991742814223,0.08566927909851074,11.754499981179833,converged
40,0.1,4,calibrated,load,4.907692307692308,True,0.8410514147917266,0.8483461411231438,0.9992509932812156,True,4.0,19.0,4.75,4.672218406609474e-07,3.429227286344174e-05,0.004874385399652784,6.153105761845352e-05,0.08282417924938557,0.0023846851648315235,34.73170398795056,0.8461072223140631,0.9992509928481894,0.16239564634070272,0.17101540306805837,0.35310001112520695,24.165823928791482,4.672218409940143e-07,True,5.0,0.8461076610437941,0.9992509932812155,0.08562219142913818,11.143599986098707,converged
40,0.1,4,calibrated,load,5.184615384615385,True,0.8294958349923035,0.8369129832956037,0.9989019816336874,True,5.0,22.0,4.4,2.6729372604172852e-08,1.650403627340722e-05,0.0048665716139889926,5.782432293295576e-05,0.08261900617666686,0.0023846851648315235,34.64566618482899,0.8345569808327484,0.9989019816312239,0.17679531709257623,0.18470928679699328,0.39980001747608185,22.875067754553363,2.6729372604172852e-08,True,5.0,0.8345569822555137,0.9989019816336875,0.08557486534118652,10.248900041915476,converged
40,0.1,4,calibrated,load,5.461538461538462,True,0.81757827967458,0.8251225084680032,0.9985521338062003,True,5.0,22.0,4.4,4.068585990335549e-08,1.3750179065723873e-05,0.00485874575885515,8.69332862278303e-05,0.0824135686565745,0.0023846851648315235,34.559517487666746,0.8226446388785627,0.9985521338042196,0.19117588206151379,0.19923427727445842,0.4873999860137701,21.715205164181647,4.068585979233319e-08,True,5.0,0.8226446539062924,0.9985521338062004,0.08552742004394531,12.256899964995682,converged
40,0.1,4,calibrated,load,5.7384615384615385,True,0.8052632616320741,0.812939733939013,0.9982014442023824,True,5.0,25.0,5.0,1.6302190697370378e-07,1.4677599757858275e-05,0.004850907720333853,0.0001253031989534448,0.08220787161484437,0.0023846851648315235,34.47325996203457,0.8103353531926516,0.9982014442008358,0.20671637329498146,0.21467910016286487,0.4496999317780137,20.667286416312287,1.6302190719574838e-07,True,5.0,0.8103352309220809,0.9982014442023825,0.08547961711883545,10.108199901878834,converged
40,0.1,4,calibrated,load,6.015384615384616,True,0.7925090761564433,0.8003235528522081,0.9978499071610873,True,5.0,26.0,5.2,2.7922901668642197e-07,2.7437822573559833e-05,0.00484305738286335,0.00017533311108642495,0.08200191267473488,0.0023846851648315235,34.386892611263534,0.7975872537692712,0.9978499071598954,0.22368063491088655,0.23115150549253413,0.4325000336393714,19.715851236021695,2.792290167974443e-07,True,6.0,0.7975870592822226,0.9978499071610872,0.08543145656585693,11.043400038033724,converged
40,0.1,4,calibrated,load,6.292307692307693,True,0.7792661589772674,0.7872251176586972,0.9974975169553301,True,5.0,29.0,5.8,8.805907903974841e-07,4.4385965695119766e-05,0.004932979260374098,0.00024074702822240903,0.08179568942670698,0.0023846851648315235,34.30041442493135,0.7843515235659364,0.9974975169544779,0.24099784538777072,0.24878298736118462,0.5495999939739704,18.84816096157575,8.871207732852326e-07,True,6.0,0.7843506364451631,0.9974975169553301,0.08538329601287842,11.643100064247847,converged
40,0.1,4,calibrated,load,6.56923076923077,True,0.7654748406117602,0.7735856295996166,0.9971442677912006,True,6.0,32.0,5.333333333333333,7.789749034703419e-08,2.569642380037964e-05,0.0053434227472752395,0.0001021629580571556,0.08158919943636479,0.0023846851648315235,34.21382438219219,0.7705663494970477,0.9971442677911971,0.26026772032103385,0.26773669337241185,0.5452999612316489,18.053624902305582,7.789749034703419e-08,True,6.0,0.7705663691518729,0.9971442677912001,0.0853346586227417,11.806200025603175,converged
40,0.1,4,calibrated,load,6.846153846153847,True,0.7510622011308115,0.7593332430111128,0.996790153806755,True,6.0,36.0,6.0,2.2351513795371147e-07,3.758199580883753e-05,0.0057913044731527415,0.00015076920945095924,0.08138244019982382,0.0023846851648315235,34.12712143306072,0.7561613319623861,0.9967901538067527,0.28031431339366186,0.28821659910488223,0.660100020468235,17.32336591749322,2.2351513806473378e-07,True,6.0,0.7561614331262501,0.9967901538067551,0.08528554439544678,12.395699974149466,converged
40,0.1,4,calibrated,load,7.1230769230769235,True,0.7359375416860097,0.7443786086753478,0.9964351690708817,True,6.0,39.0,6.5,9.135039515939525e-07,5.522679195336466e-05,0.006283769876136244,0.00022300897019103316,0.08117540921589368,0.0023846851648315235,34.040304528681325,0.7410443359059242,0.9964351690708808,0.30269179014514275,0.31048239211538986,0.6041999440640211,16.64988732890817,9.159223967047936e-07,True,6.0,0.7410452518283209,0.996435169070882,0.08523643016815186,10.746999992989004,converged
40,0.1,4,calibrated,load,7.4,True,0.719985646543146,0.7286082434982908,0.9960793075821447,True,7.0,45.0,6.428571428571429,1.821699707749147e-07,4.920540078361316e-05,0.006829736203258805,0.00020448592644099257,0.0809681039322014,0.0023846851648315235,33.95337259873537,0.7251028100636293,0.9960793075821447,0.3264508350343817,0.33487001263663657,0.9605999803170562,16.026814622213063,1.821699706638924e-07,True,6.0,0.7251027694760238,0.9960793075821445,0.08518695831298828,11.367099941708148,converged
40,0.1,4,calibrated,load,7.676923076923077,True,0.7030563558868863,0.7118742711520321,0.995722563267599,True,7.0,52.0,7.428571428571429,9.933366856840209e-07,7.75881424855642e-05,0.0074415907838016,0.00032003392774909836,0.08076052175901073,0.0023846851648315235,33.86632455723622,0.7081850315696916,0.995722563267599,0.3530585369854505,0.3618279802118944,0.8228999795392156,15.448693052674315,9.933366855729986e-07,True,6.0,0.7081840411829715,0.9957225632675987,0.08513748645782471,11.084700003266335,converged
