n,pv_share,lam,q_init_mode,conv,k_out,k_in,eps_med,q_max,t_ms
350,0.25,4.907692307692308,cold_q0,True,5,25,4.208299946552769e-06,0.08636853161493338,3.0971000669524074
350,0.25,4.907692307692308,continuation,True,4,19,5.710250799476621e-07,0.08636853203609514,2.4618000024929643
350,0.25,5.184615384615385,cold_q0,True,5,26,5.097947179158037e-06,0.08636708011230496,3.266099956817925
350,0.25,5.184615384615385,continuation,True,4,19,6.588646436968954e-07,0.08636708053343149,2.6371999410912395
350,0.25,5.461538461538462,cold_q0,True,5,27,6.179469435258568e-06,0.08636562860962989,3.375299973413348
350,0.25,5.461538461538462,continuation,True,4,21,7.589157713155746e-07,0.08636562903071834,2.6452000020071864
350,0.25,5.7384615384615385,cold_q0,True,6,31,1.1998646640206624e-06,0.08636417752235792,4.030600073747337
350,0.25,5.7384615384615385,continuation,True,4,22,8.661398535169142e-07,0.08636417752796711,2.6944000273942947
350,0.25,6.015384615384616,cold_q0,True,6,34,1.6572305226099065e-06,0.08636272601957146,4.279899992980063
350,0.25,6.015384615384616,continuation,True,5,24,5.469207831782103e-07,0.08636272602374791,3.132499987259507
350,0.25,6.292307692307693,cold_q0,True,6,35,2.3072777381392038e-06,0.086361274516706,4.33380005415529
350,0.25,6.292307692307693,continuation,True,5,26,6.378768330476981e-07,0.08636127452088434,3.604499972425401
350,0.25,6.56923076923077,cold_q0,True,6,38,3.238625910904021e-06,0.08635982301380436,4.584599984809756
350,0.25,6.56923076923077,continuation,True,5,27,7.53428769357145e-07,0.08635982301798079,3.5033999010920525
350,0.25,6.846153846153847,cold_q0,True,7,43,2.691529292212243e-06,0.08635837151496299,5.360199953429401
350,0.25,6.846153846153847,continuation,True,5,29,8.951398582094189e-07,0.08635837151502011,3.7253000773489475
350,0.25,7.1230769230769235,cold_q0,True,7,48,3.947466273758614e-06,0.08635692001195473,5.961299990303814
350,0.25,7.1230769230769235,continuation,True,5,31,1.0813962264529917e-06,0.08635692001201185,4.294700105674565
350,0.25,7.4,cold_q0,True,8,53,2.1033299139323675e-06,0.08635546850893504,7.135899970307946
350,0.25,7.4,continuation,True,6,37,5.082697894651421e-07,0.08635546850893695,4.644299973733723
350,0.25,7.676923076923077,cold_q0,True,8,59,3.5764209817161485e-06,0.0863540170058268,7.338099996559322
350,0.25,7.676923076923077,continuation,True,6,39,7.268321714857412e-07,0.08635401700582586,4.728100029751658
350,0.25,7.953846153846155,cold_q0,True,9,71,4.035217721974515e-06,0.08635256550266432,9.622000041417778
350,0.25,7.953846153846155,continuation,True,7,46,6.729169722172111e-07,0.08635256550266528,5.96039998345077
350,0.25,8.23076923076923,cold_q0,True,10,84,3.924003862177183e-06,0.08635111399945422,10.625299997627735
350,0.25,8.23076923076923,continuation,True,7,53,1.0719377578131198e-06,0.08635111399945326,6.556899985298514
350,0.25,8.507692307692308,cold_q0,True,12,107,3.86989539157972e-06,0.0863496624962013,12.704399996437132
350,0.25,8.507692307692308,continuation,True,9,67,7.631057295707882e-07,0.08634966249619938,8.683199994266033
350,0.25,8.784615384615384,cold_q0,True,15,152,4.971484070354267e-06,0.08634821099288646,18.74379999935627
350,0.25,8.784615384615384,continuation,True,11,89,8.742068937934574e-07,0.08634821099288456,10.743700084276497
350,0.25,9.061538461538461,cold_q0,True,24,288,6.0206299753166146e-06,0.08634675948952786,37.41670004092157
350,0.25,9.061538461538461,continuation,True,16,157,1.3097334304145357e-06,0.08634675948952786,20.821899990551174
350,0.25,9.338461538461539,cold_q0,False,60,3868,0.0005470849107684522,0.08634530798612261,459.9209000589326
350,0.25,9.338461538461539,continuation,False,60,993,1.3851756126717943e-05,0.08634530798612355,117.62489995453507
350,0.5,0.2,cold_q0,True,3,8,2.0888336314007655e-06,0.0863888529645188,1.6752000665292144
350,0.5,0.2,continuation,True,3,8,2.0888336314007655e-06,0.0863888529645188,1.599899958819151
350,0.5,0.47692307692307695,cold_q0,True,3,8,5.203769043372695e-06,0.08638740167425675,1.490799942985177
350,0.5,0.47692307692307695,continuation,True,3,8,2.951888290670566e-06,0.08639170945424358,1.3627000153064728
350,0.5,0.7538461538461538,cold_q0,True,3,9,8.436554790388334e-06,0.0863859503839376,1.8817000091075897
350,0.5,0.7538461538461538,continuation,True,3,9,3.0026515892379452e-06,0.08639025880848057,1.6382000176236033
350,0.5,1.0307692307692309,cold_q0,True,3,9,1.1798078346606297e-05,0.08638449909356224,1.7192000523209572
350,0.5,1.0307692307692309,continuation,True,3,9,3.0560008647642175e-06,0.08638880730655758,1.6954999882727861
350,0.5,1.3076923076923077,cold_q0,True,3,10,1.5300492506824842e-05,0.08638304780313265,1.595200039446354
350,0.5,1.3076923076923077,continuation,True,3,9,3.1121755894912455e-06,0.08638735580449751,1.5014000236988068
350,0.5,1.5846153846153845,cold_q0,True,3,12,1.895758123225569e-05,0.08638163894621936,1.7507999436929822
350,0.5,1.5846153846153845,continuation,True,3,11,3.1843035930192357e-06,0.08638590429953573,1.6193999908864498
350,0.5,1.8615384615384616,cold_q0,True,4,14,2.4372101121779105e-07,0.0863844101151198,2.064300002530217
350,0.5,1.8615384615384616,continuation,True,3,11,3.2717752600343813e-06,0.08638445279738045,1.6444999491795897
350,0.5,2.138461538461539,cold_q0,True,4,14,3.3412888427251534e-07,0.08638295861567678,2.5328999618068337
350,0.5,2.138461538461539,continuation,True,3,11,3.373648913674162e-06,0.08638300129517186,1.963400049135089
350,0.5,2.4153846153846157,cold_q0,True,4,15,4.433129321402349e-07,0.08638150732776617,2.338699996471405
350,0.5,2.4153846153846157,continuation,True,3,12,3.4894958631218704e-06,0.08638154979291757,1.6983000095933676
350,0.5,2.6923076923076925,cold_q0,True,4,17,5.738731470209631e-07,0.08638005582612308,2.897700062021613
350,0.5,2.6923076923076925,continuation,True,4,15,6.379956890553709e-08,0.08638009814907746,2.7632000856101513
350,0.5,2.9692307692307693,cold_q0,True,4,17,7.285541711297184e-07,0.08637860432652679,3.1478999881073833
350,0.5,2.9692307692307693,continuation,True,4,15,7.342758788034147e-08,0.08637864664672988,2.4396999506279826
350,0.5,3.2461538461538466,cold_q0,True,4,17,9.105314596300928e-07,0.08637715282686864,2.410599961876869
350,0.5,3.2461538461538466,continuation,True,4,15,8.401079110331038e-08,0.08637719514432518,2.7750000590458512
350,0.5,3.5230769230769234,cold_q0,True,4,19,1.1235297249701726e-06,0.08637570132719333,2.896800055168569
350,0.5,3.5230769230769234,continuation,True,4,16,9.521917876973232e-08,0.08637574364187288,2.343500033020973
350,0.5,3.8000000000000003,cold_q0,True,5,22,7.045907019358666e-07,0.08637429171597975,3.515699994750321
350,0.5,3.8000000000000003,continuation,True,4,17,9.464938082825173e-08,0.08637429213936726,2.7692000148817897
350,0.5,4.0769230769230775,cold_q0,True,5,22,8.573079345472e-07,0.0863728402134646,3.2841000938788056
350,0.5,4.0769230769230775,continuation,True,4,18,9.690262333491388e-08,0.08637284063681405,2.769600017927587
350,0.5,4.353846153846154,cold_q0,True,5,24,1.0373553764065268e-06,0.08637138871297534,3.690500045195222
350,0.5,4.353846153846154,continuation,True,4,18,1.1335239886197691e-07,0.08637138913420754,2.9792001005262136
350,0.5,4.630769230769231,cold_q0,True,5,24,1.2472753817521096e-06,0.08636993721036121,3.9215999422594905
350,0.5,4.630769230769231,continuation,True,4,19,1.201778648689838e-07,0.08636993763156102,3.688100026920438
350,0.5,4.907692307692308,cold_q0,True,5,26,1.497335380065698e-06,0.0863684857076909,4.164400044828653
350,0.5,4.907692307692308,continuation,True,4,20,1.3760950616489615e-07,0.08636848612885357,3.1571999425068498
350,0.5,5.184615384615385,cold_q0,True,5,28,1.7978828680556612e-06,0.08636703420497108,4.989900044165552
350,0.5,5.184615384615385,continuation,True,4,21,1.5754178138294187e-07,0.08636703462609854,3.1869999365881085
350,0.5,5.461538461538462,cold_q0,True,6,31,2.6601104641989543e-07,0.08636558311770007,4.813199979253113
350,0.5,5.461538461538462,continuation,True,5,23,9.89078257971586e-08,0.08636558312190216,3.8885000394657254
350,0.5,5.7384615384615385,cold_q0,True,6,34,3.585038679752171e-07,0.08636413161486696,5.718500004149973
350,0.5,5.7384615384615385,continuation,True,5,24,1.1466056578575392e-07,0.0863641316190481,4.4009999837726355
350,0.5,6.015384615384616,cold_q0,True,6,35,4.836288330056498e-07,0.08636268011196628,6.340799969621003
350,0.5,6.015384615384616,continuation,True,5,26,1.363192257620362e-07,0.08636268011614455,5.444600014016032
350,0.5,6.292307692307693,cold_q0,True,6,37,6.556797188110653e-07,0.08636122860901227,6.217799964360893
350,0.5,6.292307692307693,continuation,True,5,27,1.6011478043226958e-07,0.0863612286131896,5.3279000567272305
350,0.5,6.56923076923077,cold_q0,True,7,44,5.109219570640364e-07,0.08635977711013951,8.492699940688908
350,0.5,6.56923076923077,continuation,True,5,28,1.9224449836171008e-07,0.08635977711019656,4.720499971881509
350,0.5,6.846153846153847,cold_q0,True,7,46,7.122851350487305e-07,0.08635832560708365,8.842899929732084
350,0.5,6.846153846153847,continuation,True,5,31,2.3627527807889603e-07,0.08635832560713878,5.207499954849482
350,0.5,7.1230769230769235,cold_q0,True,7,50,1.0064536024242708e-06,0.0863568741039792,8.439899887889624
350,0.5,7.1230769230769235,continuation,True,6,36,9.244061924797927e-08,0.08635687410402197,5.316100083291531
350,0.5,7.4,cold_q0,True,8,57,5.148188457509599e-07,0.08635542260086622,8.755900082178414
350,0.5,7.4,continuation,True,6,38,1.2490718585097602e-07,0.0863554226008671,6.027800031006336
350,0.5,7.676923076923077,cold_q0,True,9,67,5.348706192661061e-07,0.08635397109767042,8.936500060372055
350,0.5,7.676923076923077,continuation,True,7,44,1.083474311135346e-07,0.08635397109767223,6.851900019682944
350,0.5,7.953846153846155,cold_q0,True,10,76,4.3346877438427124e-07,0.08635251959441556,10.825500008650124
350,0.5,7.953846153846155,continuation,True,7,50,1.6070280773180128e-07,0.08635251959441645,6.7254999885335565
350,0.5,8.23076923076923,cold_q0,True,11,95,6.251703941693761e-07,0.0863510680911198,13.087500003166497
350,0.5,8.23076923076923,continuation,True,8,59,1.2565410801074357e-07,0.08635106809111875,8.018300053663552
350,0.5,8.507692307692308,cold_q0,True,13,123,6.603022470845807e-07,0.08634961658777071,16.831699991598725
350,0.5,8.507692307692308,continuation,True,9,72,1.7094167181734923e-07,0.08634961658776967,11.057399911805987
350,0.5,8.784615384615384,cold_q0,True,16,173,9.084025288454444e-07,0.08634816508436356,21.420300006866455
350,0.5,8.784615384615384,continuation,True,11,96,2.111188578931535e-07,0.08634816508436347,14.15939989965409
350,0.5,9.061538461538461,cold_q0,True,25,314,1.3612617961607346e-06,0.08634671358091735,41.80180002003908
350,0.5,9.061538461538461,continuation,True,17,171,2.625054083931015e-07,0.08634671358091536,23.980400059372187
350,0.5,9.338461538461539,cold_q0,False,60,2375,1.1572689645044723e-06,0.08634526207741212,301.89440003596246
350,0.5,9.338461538461539,continuation,False,60,1059,3.191739162013438e-06,0.08634526207741015,136.68210001196712
