n_bus,seed,n_pv,share,placement,variant,lam,rho,sp_mode,delta,tau,q_lim_pu,pv_p_factor,v_min_base,eta_pq,k_in_pq,depth_pv_mean,r_ohm,x_ohm,cond,rho_jacobi,min_diag_off,offdiag_share,coupling_mean,xkk_mean,converged,conv_share,k_out,k_in,k_ratio,t_pre_ms,t_solve_ms,t_wall_ms,t_per_scen_ms,gflops,n_gemm,pv_v_err,v_min,v_max,q_max,q_med,q_sum,sat_share,eta_final,eps_lin_meas,eps_lin_pred,hist_err,hist_kin,nr_conv,nr_iter,t_nr_ms,err_vm,err_va_deg,err_q_pu,exp
200,3,6,0.03015075376884422,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000026,0.025672037737989768,7,18.0,0.6416530571848671,0.08300815746246663,88.28599069373017,0.9607689228305235,0.9999999999999989,0.41172302737519995,0.14360364721029245,0.2801525314358236,True,1.0,8,14,1.75,2.729600000748178,1.6037000004871516,8.329599999342463,1.6037000004871516,2.7656743771607517,14,4.287541217617985e-07,0.971986373031642,1.0005522794411716,0.07542211599233034,0.010283036174915054,0.12746721750410464,,,0.20487443130072913,0.15446698333469377,4.988287e-03;7.094325e-04;2.308505e-04;8.817699e-06;7.482222e-05;2.641101e-05;9.381678e-06;4.287541e-07,2;2;2;1;2;2;2;1,,,,,,,E1
200,3,6,0.03015075376884422,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000026,0.025672037737989768,7,18.0,0.6416530571848671,0.08300815746246663,88.28599069373017,0.9607689228305235,0.9999999999999989,0.41172302737519995,0.14360364721029245,0.2801525314358236,False,0.0,60,92,1.5333333333333334,3.276400000686408,11.863800000355695,19.020899999304675,11.863800000355695,2.45674539347647,92,1.8046882433786493e-05,0.971986373031642,1.0005522035743082,0.07548437751008695,0.010284429813312844,0.12726065583620558,,,0.20587352633883313,0.15446698333469377,4.988287e-03;2.772859e-03;7.402235e-04;5.809161e-04;4.683388e-04;3.181235e-04;2.385595e-04;2.901919e-04;2.107202e-04;2.127716e-04;1.763282e-04;1.774801e-04;1.511780e-04;1.042113e-04;8.962504e-05;1.073862e-04;1.144199e-04;1.051172e-04;9.584934e-05;9.708071e-05;8.861835e-05;8.962638e-05;8.186886e-05;8.269565e-05;7.558535e-05;7.625899e-05;6.974272e-05;7.028715e-05;6.431597e-05;6.475158e-05;5.928047e-05;5.962462e-05;5.461221e-05;5.487965e-05;5.028793e-05;5.049121e-05;4.628529e-05;4.643505e-05;4.258294e-05;4.268820e-05;3.916051e-05;3.922894e-05;3.599873e-05;3.603679e-05;3.307936e-05;3.309253e-05;3.038520e-05;3.037811e-05;2.790009e-05;2.787664e-05;2.560887e-05;2.557234e-05;2.349733e-05;2.345047e-05;2.155217e-05;2.149731e-05;1.976101e-05;1.970008e-05;1.811228e-05;1.804688e-05,2;3;2;1;2;2;1;1;2;1;2;1;2;2;1;1;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,,,,,,,E1
200,4,6,0.03015075376884422,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000011,0.025486423396930444,7,13.166666666666666,0.6416530571848671,0.08300815746246663,51.55832075100783,0.7495269992068062,0.49999999999999584,0.33492063492063523,0.10568120377073686,0.20492638873546112,True,1.0,10,16,1.6,2.309600000444334,1.9416999984969152,7.694699999774457,1.9416999984969152,2.610561880786886,16,5.059629702985902e-07,0.9713858003461963,1.00379293488672,0.3928774437977177,0.008337753649267286,0.4646107026091769,,,0.21983710356924366,0.1542296621934999,4.996162e-03;7.454073e-04;2.582537e-04;1.129201e-05;8.285224e-05;3.659702e-06;2.990969e-05;1.374269e-06;1.086461e-05;5.059630e-07,2;2;2;1;2;1;2;1;2;1,,,,,,,E1
200,4,6,0.03015075376884422,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000011,0.025486423396930444,7,13.166666666666666,0.6416530571848671,0.08300815746246663,51.55832075100783,0.7495269992068062,0.49999999999999584,0.33492063492063523,0.10568120377073686,0.20492638873546112,True,1.0,18,28,1.5555555555555556,2.2011999990354525,3.3437000001868,8.650599998873076,3.3437000001868,2.6529365671275627,28,7.060457392071839e-07,0.9713858003461963,1.0037922523170324,0.39315817024758126,0.008340763591573565,0.46488718931440376,,,0.22083235142833751,0.1542296621934999,4.996162e-03;5.786153e-03;7.961738e-04;4.869894e-04;2.562286e-04;1.525152e-04;1.048368e-04;6.368727e-05;4.511750e-05;2.903730e-05;1.514423e-05;1.401373e-05;9.449897e-06;6.705520e-06;2.810828e-06;2.235576e-06;1.377616e-06;7.060457e-07,2;3;2;2;1;1;1;2;2;1;1;1;1;2;2;2;1;1,,,,,,,E1
200,0,8,0.04020100502512563,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000009,0.02537001070291699,7,16.125,0.6416530571848671,0.08300815746246663,94.96116131973925,2.60087437201333,0.3333333333333311,0.5226796077402247,0.21470502490240104,0.25096997607793015,True,1.0,10,16,1.6,1.9386000003578374,1.7303999993600883,6.764199999452103,1.7303999993600883,2.9293388822668276,16,7.021953096764122e-07,0.9742436984797636,1.0025236004125988,0.19542355285957572,0.0003443751284493026,0.3510173507685647,,,0.21429905537290284,0.1552110943540674,4.995153e-03;7.310117e-04;2.586137e-04;1.862536e-05;7.959361e-05;5.414390e-06;2.839768e-05;1.959123e-06;1.019503e-05;7.021953e-07,2;2;2;1;2;1;2;1;2;1,True,6.0,47.982099998989725,7.231741678825898e-07,0.0025466702984919885,0.00018577045192982866,E1
200,0,8,0.04020100502512563,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000009,0.02537001070291699,7,16.125,0.6416530571848671,0.08300815746246663,94.96116131973925,2.60087437201333,0.3333333333333311,0.5226796077402247,0.21470502490240104,0.25096997607793015,False,0.0,60,145,2.4166666666666665,1.9284999998490093,14.506900000924361,19.53000000139582,14.506900000924361,3.1665731477485157,145,0.00204087758161553,0.9742436984797636,1.0025236214904152,0.1956092728272819,0.006016188032397092,0.37253106896627136,,,0.7474670599687724,0.1552110943540674,4.995153e-03;6.237565e-03;3.338750e-03;4.635016e-03;6.514463e-03;6.331099e-03;3.088397e-03;3.669949e-03;6.563147e-03;6.247730e-03;3.925083e-03;4.441575e-03;7.405619e-03;6.358102e-03;1.924117e-03;1.911818e-03;4.023707e-03;4.750793e-03;7.451118e-03;6.418432e-03;1.586544e-03;1.526873e-03;3.240021e-03;4.017242e-03;6.936259e-03;6.415351e-03;2.886290e-03;3.347005e-03;6.326100e-03;6.235256e-03;4.694851e-03;5.207763e-03;7.459632e-03;6.392109e-03;1.849242e-03;1.801104e-03;3.868243e-03;4.646865e-03;7.430675e-03;6.448610e-03;1.580439e-03;1.517743e-03;3.269943e-03;4.085858e-03;6.987854e-03;6.438904e-03;2.711208e-03;3.142518e-03;6.028838e-03;6.145225e-03;5.346538e-03;5.696320e-03;6.818622e-03;6.293056e-03;3.772075e-03;4.258901e-03;7.385498e-03;6.396504e-03;2.038339e-03;2.040878e-03,2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;2;2;3;2;3;2;2;2;3;2;3;2;3;2;3;2;3;2;3;2;2;2;3;2;3;2;2;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;2,,,,,,,E1
200,1,8,0.04020100502512563,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000024,0.025204970482956654,7,18.25,0.6416530571848671,0.08300815746246663,126.3893610485612,1.8596041943727066,0.3333333333333303,0.530620305037561,0.19350925000526106,0.2840435388168824,True,1.0,10,16,1.6,1.9147999992128462,1.7411999997420935,6.792599999243976,1.7411999997420935,2.9111693089540602,16,5.232147720635183e-07,0.9740362684972619,0.9997893293556487,0.09671378811220434,0.00028354274096369824,0.17254786062505698,,,0.20104099737325762,0.15474483135403047,4.980465e-03;7.067481e-04;2.439595e-04;1.397074e-05;7.273362e-05;4.106739e-06;2.542999e-05;1.475957e-06;8.924762e-06;5.232148e-07,2;2;2;1;2;1;2;1;2;1,,,,,,,E1
200,1,8,0.04020100502512563,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000024,0.025204970482956654,7,18.25,0.6416530571848671,0.08300815746246663,126.3893610485612,1.8596041943727066,0.3333333333333303,0.530620305037561,0.19350925000526106,0.2840435388168824,False,0.0,60,7454,124.23333333333333,2.619099999719765,404.2571999998472,410.1998000005551,404.2571999998472,5.841545511127303,7454,0.6027358887300192,0.36933935768641785,0.9993264286931642,106.76229711722442,0.5685551065589249,125.15372980243932,,0.9989817220971019,2140.944205999454,0.15474483135403047,4.980465e-03;9.221936e-03;2.232540e-03;9.485408e-03;1.022396e-02;2.632473e-03;2.225475e-02;1.147915e-02;4.746860e-03;1.878376e-03;5.371578e-03;8.450155e-03;8.860555e-03;1.697664e-03;1.697621e-02;1.271135e-02;4.187360e-03;1.343453e-02;1.226347e-02;6.363316e-03;4.051597e-02;2.669617e-02;2.238790e-01;8.246081e-01;3.195872e-01;3.592875e-01;8.797900e-01;7.459491e-01;8.219206e-02;3.102616e-01;3.505296e-01;6.573503e-01;2.787508e-01;3.804894e-01;2.876245e-01;2.321756e-01;7.299138e-01;3.201055e-01;8.616499e-01;3.145397e-01;8.473223e-01;3.263271e-01;8.190445e-01;3.267958e-01;6.191557e-01;2.329160e-01;2.684241e-01;2.149607e-01;1.699718e-01;7.026058e-01;3.348547e-01;5.311163e-01;9.258461e-02;1.442422e-01;7.311108e-01;3.230883e-01;2.960234e-01;3.376012e-01;3.092400e-01;6.027359e-01,2;3;1;3;3;1;3;3;1;1;2;2;2;1;2;3;1;3;3;1;3;3;7;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200,,,,,,,E1
200,2,8,0.04020100502512563,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.970000000000001,0.02492139170789821,7,17.875,0.6416530571848671,0.08300815746246663,91.30052601202992,1.653189317038331,0.5000000000000049,0.4638360810208171,0.148832472907355,0.2782070277452948,True,1.0,8,14,1.75,2.7454999999463325,1.527100001112558,8.549099999072496,1.527100001112558,2.904401805231278,14,5.182068818498919e-07,0.9721745128664866,1.0036720242694896,0.11709238964693279,0.026388294308851163,0.33736647850863977,,,0.21814155930349644,0.15534769395492778,4.994483e-03;7.420580e-04;2.456605e-04;9.902579e-06;8.215261e-05;2.971194e-05;1.078902e-05;5.182069e-07,2;2;2;1;2;2;2;1,,,,,,,E1
200,2,8,0.04020100502512563,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.970000000000001,0.02492139170789821,7,17.875,0.6416530571848671,0.08300815746246663,91.30052601202992,1.653189317038331,0.5000000000000049,0.4638360810208171,0.148832472907355,0.2782070277452948,False,0.0,60,123,2.05,2.628500000355416,12.874699999883887,19.478500000332133,12.874699999883887,3.0266634562631696,123,0.0022257657247385376,0.9721745128664866,1.0036719440402826,0.11720800023442582,0.025793851151977774,0.33977608061243425,,,0.3746394734504128,0.15534769395492778,4.994483e-03;5.331406e-03;2.045947e-03;2.549117e-03;2.021801e-03;2.272270e-03;2.060233e-03;2.162039e-03;2.066594e-03;2.097816e-03;2.080184e-03;2.076421e-03;2.095774e-03;2.075859e-03;2.111430e-03;2.085212e-03;2.126333e-03;2.098807e-03;2.140106e-03;2.113667e-03;2.152592e-03;2.128257e-03;2.163757e-03;2.141833e-03;2.173639e-03;2.154082e-03;2.182314e-03;2.164925e-03;2.189882e-03;2.174405e-03;2.196453e-03;2.182625e-03;2.202134e-03;2.189712e-03;2.207031e-03;2.195796e-03;2.211240e-03;2.201003e-03;2.214851e-03;2.205451e-03;2.217942e-03;2.209243e-03;2.220585e-03;2.212472e-03;2.222843e-03;2.215219e-03;2.224768e-03;2.217554e-03;2.226410e-03;2.219538e-03;2.227808e-03;2.221222e-03;2.228998e-03;2.222652e-03;2.230011e-03;2.223864e-03;2.230872e-03;2.224893e-03;2.231604e-03;2.225766e-03,2;3;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,,,,,,,E1
200,3,8,0.04020100502512563,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000026,0.025672037737989768,7,14.25,0.6416530571848671,0.08300815746246663,80.22834012960607,0.9607689228305233,0.9999999999999971,0.412740330321854,0.10074628000442136,0.2217874207200339,True,1.0,9,18,2.0,2.6579999994282844,2.0973999999114312,8.350500000233296,2.0973999999114312,2.7188633547443533,18,4.1856676791240943e-07,0.9750091995664556,1.0015748387710286,0.07081639087133351,0.03161953778769341,0.20584851644312024,,,0.21114601970846467,0.1550864880328829,4.993514e-03;7.209196e-04;2.234147e-04;7.606813e-05;2.661400e-05;9.396495e-06;3.328042e-06;1.180027e-06;4.185668e-07,2;2;2;2;2;2;2;2;2,,,,,,,E1
200,3,8,0.04020100502512563,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000026,0.025672037737989768,7,14.25,0.6416530571848671,0.08300815746246663,80.22834012960607,0.9607689228305233,0.9999999999999971,0.412740330321854,0.10074628000442136,0.2217874207200339,False,0.0,60,93,1.55,3.6184000000503147,13.185499999963213,20.911999999952968,13.185499999963213,2.2345109400540144,93,2.0382399487983704e-05,0.9750094104154102,1.001575256476056,0.07082395846354649,0.03090165217619876,0.20557722273858733,,,0.21127585417616568,0.1550864880328829,4.993514e-03;3.462745e-03;6.534543e-04;4.565145e-04;3.416384e-04;1.827174e-04;1.649422e-04;1.691319e-04;1.533571e-04;1.567888e-04;1.423232e-04;1.452310e-04;1.319690e-04;1.344297e-04;1.222728e-04;1.243523e-04;1.132092e-04;1.149639e-04;1.047503e-04;1.062283e-04;9.686679e-05;9.810937e-05;8.952851e-05;9.057083e-05;8.270523e-05;8.357734e-05;7.636702e-05;7.709456e-05;7.048454e-05;7.108939e-05;6.502935e-05;6.553017e-05;5.997402e-05;6.038670e-05;5.529229e-05;5.563039e-05;5.095912e-05;5.123418e-05;4.695074e-05;4.717260e-05;4.324467e-05;4.342170e-05;3.981968e-05;3.995900e-05;3.665583e-05;3.676348e-05;3.373436e-05;3.381550e-05;3.103771e-05;3.109671e-05;2.854946e-05;2.859002e-05;2.625425e-05;2.627953e-05;2.413776e-05;2.415043e-05;2.218666e-05;2.218898e-05;2.038852e-05;2.038240e-05,2;3;2;1;2;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2,,,,,,,E1
200,4,8,0.04020100502512563,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000011,0.025486423396930444,7,14.125,0.6416530571848671,0.08300815746246663,123.51858870753902,1.7357426579698947,0.3333333333333397,0.4891006728778464,0.16062693303707468,0.2198419170294986,True,1.0,10,16,1.6,2.5777000009838957,1.8089000004692934,7.601199999044184,1.8089000004692934,2.80221571047871,16,5.679965545679622e-07,0.9699999999997881,1.00379293468096,0.3928723969978377,0.00028170778474499746,0.5110505632569886,,,0.2198026234996557,0.15467775089704536,4.995912e-03;7.454894e-04;2.613057e-04;1.429887e-05;8.284928e-05;4.225908e-06;2.991131e-05;1.544824e-06;1.086551e-05;5.679966e-07,2;2;2;1;2;1;2;1;2;1,,,,,,,E1
200,4,8,0.04020100502512563,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000011,0.025486423396930444,7,14.125,0.6416530571848671,0.08300815746246663,123.51858870753902,1.7357426579698947,0.3333333333333397,0.4891006728778464,0.16062693303707468,0.2198419170294986,False,0.0,60,139,2.316666666666667,2.6775000005727634,16.187199998967117,22.197199999936856,16.187199998967117,2.7204403481028154,139,0.013547995802588253,0.9628114835228646,1.003792958362767,0.3932761383485319,0.019705050599073355,0.6121549859916212,,,4.219969608483338,0.15467775089704536,4.995912e-03;9.412174e-03;1.799256e-03;9.496029e-03;9.099309e-03;1.858837e-03;8.762295e-03;8.466318e-03;1.149740e-02;1.088754e-02;2.064677e-03;1.357341e-02;1.132329e-02;2.659225e-03;1.518112e-02;1.176242e-02;2.961047e-03;1.366876e-02;1.129842e-02;2.633303e-03;1.525811e-02;1.175621e-02;2.901886e-03;1.322329e-02;1.111321e-02;2.427321e-03;1.503290e-02;1.169808e-02;2.860042e-03;1.342526e-02;1.119070e-02;2.501278e-03;1.498922e-02;1.168359e-02;2.855685e-03;1.350711e-02;1.121890e-02;2.531366e-03;1.498087e-02;1.167866e-02;2.856868e-03;1.353743e-02;1.122756e-02;2.543431e-03;1.498363e-02;1.167692e-02;2.859557e-03;1.354822e-02;1.122905e-02;2.548801e-03;1.499101e-02;1.167652e-02;2.862699e-03;1.355007e-02;1.122728e-02;2.550986e-03;1.499984e-02;1.167659e-02;2.865815e-03;1.354800e-02,2;3;1;2;3;1;2;3;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3;3;1;3,,,,,,,E1
200,0,10,0.05025125628140704,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000009,0.02537001070291699,7,19.0,0.6416530571848671,0.08300815746246663,141.68766020240326,3.6608138239889945,0.22972972972973243,0.5321744682017666,0.24569637831818697,0.29571656096003085,True,1.0,8,14,1.75,2.217400000517955,1.4437999998335727,6.7995999997947365,1.4437999998335727,3.071971187499141,14,4.824244879131356e-07,0.9751364710166783,1.0039034479673723,0.3930194427147349,0.0023774921057273554,0.5864461725797111,,,0.22056008176708541,0.15489787723974593,4.997746e-03;7.463497e-04;2.465546e-04;1.126784e-05;8.316339e-05;3.031764e-05;1.112804e-05;4.824245e-07,2;2;2;1;2;2;2;1,True,6.0,46.530199999324395,7.157834642779193e-07,0.0027327722259933834,0.0003976625331583161,E1
200,0,10,0.05025125628140704,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000009,0.02537001070291699,7,19.0,0.6416530571848671,0.08300815746246663,141.68766020240326,3.6608138239889945,0.22972972972973243,0.5321744682017666,0.24569637831818697,0.29571656096003085,False,0.0,60,11209,186.81666666666666,1.985400000194204,595.3921000000264,600.6369000006089,595.3921000000264,5.964306331911093,11209,3.8104557276880984,0.9751370341478752,4.788948456241672,883.8824456573817,493.91937224526373,4362.287944068369,,0.9917371241035311,321086.5362774868,0.15489787723974593,4.997746e-03;9.771148e-03;6.953875e-03;6.249860e-02;5.424212e-01;8.583637e-01;7.746810e-01;5.126819e-01;7.906212e-01;7.512954e-01;1.420880e+00;2.085654e+00;2.098461e+00;1.966025e+00;1.603702e+00;1.482128e+00;1.442040e+00;1.429458e+00;1.411164e+00;1.366735e+00;1.356958e+00;1.451483e+00;1.337054e+00;3.183071e+00;3.207314e+00;3.444938e+00;3.741632e+00;3.984988e+00;4.063129e+00;3.855769e+00;3.647041e+00;3.509829e+00;3.408326e+00;3.352703e+00;3.314605e+00;3.221618e+00;3.353943e+00;3.670668e+00;3.964988e+00;4.101919e+00;3.935957e+00;3.711872e+00;3.565157e+00;3.451998e+00;3.387457e+00;3.343648e+00;3.244691e+00;3.395311e+00;3.721455e+00;4.011531e+00;4.121118e+00;3.920476e+00;3.713049e+00;3.569082e+00;3.459569e+00;3.400846e+00;3.346885e+00;3.262294e+00;3.475991e+00;3.810456e+00,2;3;1;3;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200,,,,,,,E1
200,1,10,0.05025125628140704,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000024,0.025204970482956654,7,21.6,0.6416530571848671,0.08300815746246663,76.56249009088417,1.798735200130547,0.4999999999999871,0.5177712349320391,0.13310154375450475,0.336183037722998,True,1.0,10,16,1.6,3.0138000001898035,1.8290000007255003,8.54299999991781,1.8290000007255003,2.7714204472330968,16,5.929448138042304e-07,0.9750083870468618,0.9997893290258,0.09671430550291266,0.0002507807939993661,0.19076705695836388,,,0.20178480254738948,0.15509872070184189,4.984409e-03;7.073249e-04;2.481779e-04;1.644579e-05;7.269785e-05;4.664609e-06;2.542386e-05;1.674545e-06;8.922828e-06;5.929448e-07,2;2;2;1;2;1;2;1;2;1,,,,,,,E1
200,1,10,0.05025125628140704,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000024,0.025204970482956654,7,21.6,0.6416530571848671,0.08300815746246663,76.56249009088417,1.798735200130547,0.4999999999999871,0.5177712349320391,0.13310154375450475,0.336183037722998,False,0.0,60,121,2.0166666666666666,1.9552000012481585,12.255700001333025,17.407100000127684,12.255700001333025,3.127831784053993,121,0.0005936060432250034,0.9750090133213435,0.9997893575903699,0.0967925471234146,0.0007476245951452735,0.1907131946679213,,,0.20276518027704127,0.15509872070184189,4.984409e-03;7.154872e-03;2.672405e-03;2.676413e-03;2.415064e-03;2.235969e-03;2.181685e-03;1.994450e-03;1.973306e-03;1.810926e-03;1.789822e-03;1.654210e-03;1.628206e-03;1.515236e-03;1.485163e-03;1.390342e-03;1.357831e-03;1.277418e-03;1.243864e-03;1.174940e-03;1.141363e-03;1.081685e-03;1.048787e-03;9.966292e-04;9.648694e-04;9.189008e-04;8.885632e-04;8.571200e-04;8.557847e-04;8.300250e-04;8.303319e-04;8.054427e-04;8.067545e-04;7.829642e-04;7.848432e-04;7.622693e-04;7.644173e-04;7.431034e-04;7.453198e-04;7.252616e-04;7.274140e-04;7.085771e-04;7.105805e-04;6.929123e-04;6.947149e-04;6.781525e-04;6.797251e-04;6.642014e-04;6.655306e-04;6.509771e-04;6.520598e-04;6.384094e-04;6.392498e-04;6.264379e-04;6.270447e-04;6.150098e-04;6.153946e-04;6.040794e-04;6.042553e-04;5.936060e-04,2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2,,,,,,,E1
200,2,10,0.05025125628140704,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.970000000000001,0.02492139170789821,7,18.5,0.6416530571848671,0.08300815746246663,76.75560158659619,2.6347057877172757,0.2499999999999994,0.6054065556684155,0.1928559772733154,0.2879345461979316,True,1.0,8,14,1.75,3.1856000005063834,1.9978999989689328,8.605400000305963,1.9978999989689328,2.219986987481333,14,5.755420958708513e-07,0.9699999999998188,1.0001769969540122,0.0772206471077022,0.0002653921914833571,0.20362543188288332,,,0.20226565497373916,0.1545955839583748,4.982405e-03;7.058360e-04;2.393796e-04;1.297810e-05;7.403973e-05;2.605013e-05;9.233421e-06;5.755421e-07,2;2;2;1;2;2;2;1,,,,,,,E1
200,2,10,0.05025125628140704,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.970000000000001,0.02492139170789821,7,18.5,0.6416530571848671,0.08300815746246663,76.75560158659619,2.6347057877172757,0.2499999999999994,0.6054065556684155,0.1928559772733154,0.2879345461979316,False,0.0,60,10817,180.28333333333333,2.189800001360709,601.6970999990008,607.2825999999623,601.6970999990008,5.69541075734899,10817,2.290501945118831,0.9476961460498994,3.270445209527681,545.2082275801745,135.9756343884836,2388.7178915001728,,0.9914544997573804,136465.62154557227,0.1545955839583748,4.982405e-03;1.024918e-02;3.955366e-03;2.637749e-02;2.031014e-02;1.134148e-01;3.159465e-01;1.204926e+00;1.446267e+00;1.855529e+00;2.095939e+00;2.173798e+00;2.125426e+00;2.021932e+00;1.929662e+00;1.872478e+00;1.849675e+00;1.858328e+00;1.893081e+00;1.934413e+00;1.935857e+00;1.837734e+00;1.755128e+00;1.968073e+00;2.279834e+00;2.559455e+00;2.713263e+00;2.616656e+00;2.278948e+00;2.115792e+00;2.057788e+00;2.053979e+00;2.083898e+00;2.082165e+00;1.924626e+00;1.875597e+00;2.184152e+00;2.524385e+00;2.755078e+00;2.728850e+00;2.375189e+00;2.197742e+00;2.132662e+00;2.122837e+00;2.146598e+00;2.116969e+00;1.906631e+00;2.014596e+00;2.365857e+00;2.684703e+00;2.829486e+00;2.617248e+00;2.306190e+00;2.204083e+00;2.167281e+00;2.177621e+00;2.182645e+00;2.025090e+00;1.961561e+00;2.290502e+00,2;3;1;3;3;5;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200;200,,,,,,,E1
200,3,10,0.05025125628140704,random,coupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000026,0.025672037737989768,7,20.0,0.6416530571848671,0.08300815746246663,61.84062145373889,1.729543333660261,0.4999999999999945,0.4953540845563774,0.12076586700915364,0.3112805904842569,True,1.0,10,19,1.9,2.0284000001993263,1.8982999990839744,7.129699999495642,1.8982999990839744,3.170917137915314,19,4.169821320454403e-07,0.974999683537403,1.0015748415742114,0.08796977454318713,0.007568887412269489,0.20558613368655115,,,0.20907760325506158,0.15537723931624,4.993047e-03;7.162945e-04;2.321151e-04;1.453331e-05;7.632675e-05;2.700248e-05;9.478211e-06;3.349749e-06;1.181940e-06;4.169821e-07,2;2;2;1;2;2;2;2;2;2,,,,,,,E1
200,3,10,0.05025125628140704,random,decoupled,1.0,7.73,delta,0.005,1,,0.0,0.9700000000000026,0.025672037737989768,7,20.0,0.6416530571848671,0.08300815746246663,61.84062145373889,1.729543333660261,0.4999999999999945,0.4953540845563774,0.12076586700915364,0.3112805904842569,False,0.0,60,150,2.5,2.5050000003830064,15.169799999057432,21.14820000133477,15.169799999057432,3.1326187558802823,150,0.002818101499504788,0.9749999988110668,1.001575256591555,0.08797909715051418,0.007569657723050089,0.20900948838372177,,,0.493586356190352,0.15537723931624,4.993047e-03;6.790019e-03;2.002313e-03;2.423994e-03;1.939468e-03;2.246031e-03;2.016835e-03;2.212423e-03;2.115118e-03;2.243200e-03;2.217604e-03;2.303527e-03;2.316531e-03;2.375092e-03;2.407542e-03;2.447499e-03;2.488206e-03;2.514899e-03;2.557499e-03;2.574350e-03;2.615461e-03;2.624813e-03;2.662877e-03;2.666442e-03;2.700961e-03;2.700056e-03;2.731102e-03;2.726769e-03;2.754680e-03;2.747754e-03;2.772954e-03;2.764104e-03;2.787016e-03;2.776772e-03;2.797773e-03;2.786553e-03;2.805962e-03;2.794089e-03;2.812167e-03;2.799890e-03;2.816850e-03;2.804357e-03;2.820368e-03;2.807798e-03;2.822998e-03;2.810453e-03;2.824952e-03;2.812505e-03;2.826394e-03;2.814095e-03;2.827448e-03;2.815330e-03;2.828209e-03;2.816292e-03;2.828750e-03;2.817044e-03;2.829126e-03;2.817635e-03;2.829379e-03;2.818101e-03,2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3;2;3,,,,,,,E1
